qname,pos.start,pos.end,domain,multi_domain,row,row.plus,annotation,category,domain.level,domain_name
reprseq077304,601,626,undetected,FALSE,2.5,3,DNA primase/helicase,"DNA, RNA and nucleotide metabolism",T,undetected
reprseq089449,1,22,undetected,FALSE,3.5,4,DNA primase/helicase,"DNA, RNA and nucleotide metabolism",T,undetected
reprseq089449,23,33,2006.1.3,FALSE,3.5,4,DNA primase/helicase,"DNA, RNA and nucleotide metabolism",T,Toprim domain
reprseq089449,34,34,2006.1.3,FALSE,3.5,4,DNA primase/helicase,"DNA, RNA and nucleotide metabolism",T,Toprim domain
reprseq089449,35,122,2006.1.3,FALSE,3.5,4,DNA primase/helicase,"DNA, RNA and nucleotide metabolism",T,Toprim domain
reprseq089449,123,132,2006.1.3,FALSE,3.5,4,DNA primase/helicase,"DNA, RNA and nucleotide metabolism",T,Toprim domain
reprseq089449,133,134,2006.1.3,FALSE,3.5,4,DNA primase/helicase,"DNA, RNA and nucleotide metabolism",T,Toprim domain
reprseq089449,135,136,2006.1.3,FALSE,3.5,4,DNA primase/helicase,"DNA, RNA and nucleotide metabolism",T,Toprim domain
reprseq089449,137,138,2006.1.3,FALSE,3.5,4,DNA primase/helicase,"DNA, RNA and nucleotide metabolism",T,Toprim domain
reprseq089449,139,142,2006.1.3,FALSE,3.5,4,DNA primase/helicase,"DNA, RNA and nucleotide metabolism",T,Toprim domain
reprseq089449,143,161,undetected,FALSE,3.5,4,DNA primase/helicase,"DNA, RNA and nucleotide metabolism",T,undetected
reprseq089449,162,162,2004.1.1,FALSE,3.5,4,DNA primase/helicase,"DNA, RNA and nucleotide metabolism",T,P-loop containing nucleoside triphosphate hydrolases
reprseq089449,163,163,2004.1.1,FALSE,3.5,4,DNA primase/helicase,"DNA, RNA and nucleotide metabolism",T,P-loop containing nucleoside triphosphate hydrolases
reprseq089449,164,164,2004.1.1,FALSE,3.5,4,DNA primase/helicase,"DNA, RNA and nucleotide metabolism",T,P-loop containing nucleoside triphosphate hydrolases
reprseq089449,165,165,2004.1.1,FALSE,3.5,4,DNA primase/helicase,"DNA, RNA and nucleotide metabolism",T,P-loop containing nucleoside triphosphate hydrolases
reprseq089449,166,166,2004.1.1,FALSE,3.5,4,DNA primase/helicase,"DNA, RNA and nucleotide metabolism",T,P-loop containing nucleoside triphosphate hydrolases
reprseq089449,167,167,2004.1.1,FALSE,3.5,4,DNA primase/helicase,"DNA, RNA and nucleotide metabolism",T,P-loop containing nucleoside triphosphate hydrolases
reprseq089449,168,168,2004.1.1,FALSE,3.5,4,DNA primase/helicase,"DNA, RNA and nucleotide metabolism",T,P-loop containing nucleoside triphosphate hydrolases
reprseq089449,169,171,2004.1.1,FALSE,3.5,4,DNA primase/helicase,"DNA, RNA and nucleotide metabolism",T,P-loop containing nucleoside triphosphate hydrolases
reprseq089449,172,380,2004.1.1,FALSE,3.5,4,DNA primase/helicase,"DNA, RNA and nucleotide metabolism",T,P-loop containing nucleoside triphosphate hydrolases
reprseq089449,381,393,2004.1.1,FALSE,3.5,4,DNA primase/helicase,"DNA, RNA and nucleotide metabolism",T,P-loop containing nucleoside triphosphate hydrolases
reprseq089449,394,394,2004.1.1,FALSE,3.5,4,DNA primase/helicase,"DNA, RNA and nucleotide metabolism",T,P-loop containing nucleoside triphosphate hydrolases
reprseq089449,395,395,2004.1.1,FALSE,3.5,4,DNA primase/helicase,"DNA, RNA and nucleotide metabolism",T,P-loop containing nucleoside triphosphate hydrolases
reprseq089449,396,396,2004.1.1,FALSE,3.5,4,DNA primase/helicase,"DNA, RNA and nucleotide metabolism",T,P-loop containing nucleoside triphosphate hydrolases
reprseq089449,397,401,2004.1.1,FALSE,3.5,4,DNA primase/helicase,"DNA, RNA and nucleotide metabolism",T,P-loop containing nucleoside triphosphate hydrolases
reprseq089449,402,405,2004.1.1,FALSE,3.5,4,DNA primase/helicase,"DNA, RNA and nucleotide metabolism",T,P-loop containing nucleoside triphosphate hydrolases
reprseq089449,406,407,2004.1.1,FALSE,3.5,4,DNA primase/helicase,"DNA, RNA and nucleotide metabolism",T,P-loop containing nucleoside triphosphate hydrolases
reprseq089449,408,408,2004.1.1,FALSE,3.5,4,DNA primase/helicase,"DNA, RNA and nucleotide metabolism",T,P-loop containing nucleoside triphosphate hydrolases
reprseq089449,409,413,2004.1.1,FALSE,3.5,4,DNA primase/helicase,"DNA, RNA and nucleotide metabolism",T,P-loop containing nucleoside triphosphate hydrolases
reprseq089449,414,415,2004.1.1,FALSE,3.5,4,DNA primase/helicase,"DNA, RNA and nucleotide metabolism",T,P-loop containing nucleoside triphosphate hydrolases
reprseq089449,416,416,2004.1.1,FALSE,3.5,4,DNA primase/helicase,"DNA, RNA and nucleotide metabolism",T,P-loop containing nucleoside triphosphate hydrolases
reprseq089449,417,417,2004.1.1,FALSE,3.5,4,DNA primase/helicase,"DNA, RNA and nucleotide metabolism",T,P-loop containing nucleoside triphosphate hydrolases
reprseq089449,418,427,undetected,FALSE,3.5,4,DNA primase/helicase,"DNA, RNA and nucleotide metabolism",T,undetected
reprseq123443,1,1,101.1.4,FALSE,0.5,1,HTH DNA binding protein,"DNA, RNA and nucleotide metabolism",T,"tetra-helical, lambda repressor-like"
reprseq123443,2,2,101.1.4,FALSE,0.5,1,HTH DNA binding protein,"DNA, RNA and nucleotide metabolism",T,"tetra-helical, lambda repressor-like"
reprseq123443,3,3,multiple domains,TRUE,0.5,1,HTH DNA binding protein,"DNA, RNA and nucleotide metabolism",T,multiple domains
reprseq123443,4,4,multiple domains,TRUE,0.5,1,HTH DNA binding protein,"DNA, RNA and nucleotide metabolism",T,multiple domains
reprseq123443,5,5,multiple domains,TRUE,0.5,1,HTH DNA binding protein,"DNA, RNA and nucleotide metabolism",T,multiple domains
reprseq123443,6,6,multiple domains,TRUE,0.5,1,HTH DNA binding protein,"DNA, RNA and nucleotide metabolism",T,multiple domains
reprseq123443,7,8,multiple domains,TRUE,0.5,1,HTH DNA binding protein,"DNA, RNA and nucleotide metabolism",T,multiple domains
reprseq123443,9,58,multiple domains,TRUE,0.5,1,HTH DNA binding protein,"DNA, RNA and nucleotide metabolism",T,multiple domains
reprseq123443,59,60,multiple domains,TRUE,0.5,1,HTH DNA binding protein,"DNA, RNA and nucleotide metabolism",T,multiple domains
reprseq123443,61,62,multiple domains,TRUE,0.5,1,HTH DNA binding protein,"DNA, RNA and nucleotide metabolism",T,multiple domains
reprseq123443,63,63,multiple domains,TRUE,0.5,1,HTH DNA binding protein,"DNA, RNA and nucleotide metabolism",T,multiple domains
reprseq123443,64,64,multiple domains,TRUE,0.5,1,HTH DNA binding protein,"DNA, RNA and nucleotide metabolism",T,multiple domains
reprseq123443,65,65,multiple domains,TRUE,0.5,1,HTH DNA binding protein,"DNA, RNA and nucleotide metabolism",T,multiple domains
reprseq123443,66,66,multiple domains,TRUE,0.5,1,HTH DNA binding protein,"DNA, RNA and nucleotide metabolism",T,multiple domains
reprseq123443,67,67,multiple domains,TRUE,0.5,1,HTH DNA binding protein,"DNA, RNA and nucleotide metabolism",T,multiple domains
reprseq123443,68,68,multiple domains,TRUE,0.5,1,HTH DNA binding protein,"DNA, RNA and nucleotide metabolism",T,multiple domains
reprseq123443,69,69,multiple domains,TRUE,0.5,1,HTH DNA binding protein,"DNA, RNA and nucleotide metabolism",T,multiple domains
reprseq123443,70,70,multiple domains,TRUE,0.5,1,HTH DNA binding protein,"DNA, RNA and nucleotide metabolism",T,multiple domains
reprseq123443,71,109,undetected,FALSE,0.5,1,HTH DNA binding protein,"DNA, RNA and nucleotide metabolism",T,undetected
reprseq026053,1,4,undetected,FALSE,0.5,1,dUTPase,"DNA, RNA and nucleotide metabolism",T,undetected
reprseq026053,5,5,159.1.4,FALSE,0.5,1,dUTPase,"DNA, RNA and nucleotide metabolism",T,Type II deoxyuridine triphosphatase-related
reprseq026053,6,44,159.1.4,FALSE,0.5,1,dUTPase,"DNA, RNA and nucleotide metabolism",T,Type II deoxyuridine triphosphatase-related
reprseq026053,45,114,multiple domains,TRUE,0.5,1,dUTPase,"DNA, RNA and nucleotide metabolism",T,multiple domains
reprseq026053,115,127,159.1.4,FALSE,0.5,1,dUTPase,"DNA, RNA and nucleotide metabolism",T,Type II deoxyuridine triphosphatase-related
reprseq026053,128,128,159.1.4,FALSE,0.5,1,dUTPase,"DNA, RNA and nucleotide metabolism",T,Type II deoxyuridine triphosphatase-related
reprseq026053,129,176,undetected,FALSE,0.5,1,dUTPase,"DNA, RNA and nucleotide metabolism",T,undetected
reprseq080580,1,3,undetected,FALSE,0.5,1,ParB-like partition protein,"DNA, RNA and nucleotide metabolism",T,undetected
reprseq080580,4,5,876.1.1,FALSE,0.5,1,ParB-like partition protein,"DNA, RNA and nucleotide metabolism",T,ParB/Sulfiredoxin
reprseq080580,6,6,876.1.1,FALSE,0.5,1,ParB-like partition protein,"DNA, RNA and nucleotide metabolism",T,ParB/Sulfiredoxin
reprseq080580,7,91,876.1.1,FALSE,0.5,1,ParB-like partition protein,"DNA, RNA and nucleotide metabolism",T,ParB/Sulfiredoxin
reprseq080580,92,92,876.1.1,FALSE,0.5,1,ParB-like partition protein,"DNA, RNA and nucleotide metabolism",T,ParB/Sulfiredoxin
reprseq080580,93,93,876.1.1,FALSE,0.5,1,ParB-like partition protein,"DNA, RNA and nucleotide metabolism",T,ParB/Sulfiredoxin
reprseq080580,94,94,876.1.1,FALSE,0.5,1,ParB-like partition protein,"DNA, RNA and nucleotide metabolism",T,ParB/Sulfiredoxin
reprseq080580,95,98,undetected,FALSE,0.5,1,ParB-like partition protein,"DNA, RNA and nucleotide metabolism",T,undetected
reprseq080580,99,157,101.1.1,FALSE,0.5,1,ParB-like partition protein,"DNA, RNA and nucleotide metabolism",T,tri-helical
reprseq080580,158,442,undetected,FALSE,0.5,1,ParB-like partition protein,"DNA, RNA and nucleotide metabolism",T,undetected
reprseq041471,1,40,undetected,FALSE,1.5,2,ParB-like partition protein,"DNA, RNA and nucleotide metabolism",T,undetected
reprseq041471,41,42,876.1.1,FALSE,1.5,2,ParB-like partition protein,"DNA, RNA and nucleotide metabolism",T,ParB/Sulfiredoxin
reprseq041471,43,44,876.1.1,FALSE,1.5,2,ParB-like partition protein,"DNA, RNA and nucleotide metabolism",T,ParB/Sulfiredoxin
reprseq041471,45,131,876.1.1,FALSE,1.5,2,ParB-like partition protein,"DNA, RNA and nucleotide metabolism",T,ParB/Sulfiredoxin
reprseq041471,132,133,876.1.1,FALSE,1.5,2,ParB-like partition protein,"DNA, RNA and nucleotide metabolism",T,ParB/Sulfiredoxin
reprseq041471,134,137,876.1.1,FALSE,1.5,2,ParB-like partition protein,"DNA, RNA and nucleotide metabolism",T,ParB/Sulfiredoxin
reprseq041471,138,140,undetected,FALSE,1.5,2,ParB-like partition protein,"DNA, RNA and nucleotide metabolism",T,undetected
reprseq041471,141,150,101.1.1,FALSE,1.5,2,ParB-like partition protein,"DNA, RNA and nucleotide metabolism",T,tri-helical
reprseq041471,151,194,101.1.1,FALSE,1.5,2,ParB-like partition protein,"DNA, RNA and nucleotide metabolism",T,tri-helical
reprseq041471,195,194,101.1.1,FALSE,1.5,2,ParB-like partition protein,"DNA, RNA and nucleotide metabolism",T,tri-helical
reprseq041471,195,236,multiple domains,TRUE,1.5,2,ParB-like partition protein,"DNA, RNA and nucleotide metabolism",T,multiple domains
reprseq041471,237,249,3317.1.1,FALSE,1.5,2,ParB-like partition protein,"DNA, RNA and nucleotide metabolism",T,KorB C-terminal domain
reprseq041471,250,250,3317.1.1,FALSE,1.5,2,ParB-like partition protein,"DNA, RNA and nucleotide metabolism",T,KorB C-terminal domain
reprseq041471,251,348,undetected,FALSE,1.5,2,ParB-like partition protein,"DNA, RNA and nucleotide metabolism",T,undetected
reprseq118011,1,45,undetected,FALSE,2.5,3,ParB-like partition protein,"DNA, RNA and nucleotide metabolism",T,undetected
reprseq118011,46,64,876.1.1,FALSE,2.5,3,ParB-like partition protein,"DNA, RNA and nucleotide metabolism",T,ParB/Sulfiredoxin
reprseq118011,65,72,876.1.1,FALSE,2.5,3,ParB-like partition protein,"DNA, RNA and nucleotide metabolism",T,ParB/Sulfiredoxin
reprseq118011,73,127,876.1.1,FALSE,2.5,3,ParB-like partition protein,"DNA, RNA and nucleotide metabolism",T,ParB/Sulfiredoxin
reprseq118011,128,128,876.1.1,FALSE,2.5,3,ParB-like partition protein,"DNA, RNA and nucleotide metabolism",T,ParB/Sulfiredoxin
reprseq118011,129,148,undetected,FALSE,2.5,3,ParB-like partition protein,"DNA, RNA and nucleotide metabolism",T,undetected
reprseq118011,149,262,101.1.1,FALSE,2.5,3,ParB-like partition protein,"DNA, RNA and nucleotide metabolism",T,tri-helical
reprseq118011,263,275,undetected,FALSE,2.5,3,ParB-like partition protein,"DNA, RNA and nucleotide metabolism",T,undetected
reprseq118011,276,326,3433.1.1,FALSE,2.5,3,ParB-like partition protein,"DNA, RNA and nucleotide metabolism",T,Plasmid-encoded ParB dimerization domain
reprseq118011,327,333,undetected,FALSE,2.5,3,ParB-like partition protein,"DNA, RNA and nucleotide metabolism",T,undetected
reprseq095758,1,142,undetected,FALSE,3.5,4,ParB-like partition protein,"DNA, RNA and nucleotide metabolism",T,undetected
reprseq095758,143,255,101.1.1,FALSE,3.5,4,ParB-like partition protein,"DNA, RNA and nucleotide metabolism",T,tri-helical
reprseq095758,256,264,undetected,FALSE,3.5,4,ParB-like partition protein,"DNA, RNA and nucleotide metabolism",T,undetected
reprseq095758,265,317,3433.1.1,FALSE,3.5,4,ParB-like partition protein,"DNA, RNA and nucleotide metabolism",T,Plasmid-encoded ParB dimerization domain
reprseq095758,318,321,undetected,FALSE,3.5,4,ParB-like partition protein,"DNA, RNA and nucleotide metabolism",T,undetected
reprseq058400,1,7,375.1.1,FALSE,0.5,1,DNA primase,"DNA, RNA and nucleotide metabolism",T,Rubredoxin-related
reprseq058400,8,95,375.1.1,FALSE,0.5,1,DNA primase,"DNA, RNA and nucleotide metabolism",T,Rubredoxin-related
reprseq058400,96,96,375.1.1,FALSE,0.5,1,DNA primase,"DNA, RNA and nucleotide metabolism",T,Rubredoxin-related
reprseq058400,97,112,undetected,FALSE,0.5,1,DNA primase,"DNA, RNA and nucleotide metabolism",T,undetected
reprseq058400,113,113,4023.1.1,FALSE,0.5,1,DNA primase,"DNA, RNA and nucleotide metabolism",T,N-terminal a+b domain in DNA primase core
reprseq058400,114,115,4023.1.1,FALSE,0.5,1,DNA primase,"DNA, RNA and nucleotide metabolism",T,N-terminal a+b domain in DNA primase core
reprseq058400,116,205,4023.1.1,FALSE,0.5,1,DNA primase,"DNA, RNA and nucleotide metabolism",T,N-terminal a+b domain in DNA primase core
reprseq058400,206,206,4023.1.1,FALSE,0.5,1,DNA primase,"DNA, RNA and nucleotide metabolism",T,N-terminal a+b domain in DNA primase core
reprseq058400,206,207,2006.1.3,FALSE,0.5,1,DNA primase,"DNA, RNA and nucleotide metabolism",T,Toprim domain
reprseq058400,208,222,2006.1.3,FALSE,0.5,1,DNA primase,"DNA, RNA and nucleotide metabolism",T,Toprim domain
reprseq058400,223,322,2006.1.3,FALSE,0.5,1,DNA primase,"DNA, RNA and nucleotide metabolism",T,Toprim domain
reprseq058400,323,323,2006.1.3,FALSE,0.5,1,DNA primase,"DNA, RNA and nucleotide metabolism",T,Toprim domain
reprseq058400,324,329,2006.1.3,FALSE,0.5,1,DNA primase,"DNA, RNA and nucleotide metabolism",T,Toprim domain
reprseq058400,330,330,2006.1.3,FALSE,0.5,1,DNA primase,"DNA, RNA and nucleotide metabolism",T,Toprim domain
reprseq058400,331,331,2006.1.3,FALSE,0.5,1,DNA primase,"DNA, RNA and nucleotide metabolism",T,Toprim domain
reprseq058400,332,534,undetected,FALSE,0.5,1,DNA primase,"DNA, RNA and nucleotide metabolism",T,undetected
reprseq056595,1,91,4023.1.1,FALSE,1.5,2,DNA primase,"DNA, RNA and nucleotide metabolism",T,N-terminal a+b domain in DNA primase core
reprseq056595,92,92,4023.1.1,FALSE,1.5,2,DNA primase,"DNA, RNA and nucleotide metabolism",T,N-terminal a+b domain in DNA primase core
reprseq056595,93,93,undetected,FALSE,1.5,2,DNA primase,"DNA, RNA and nucleotide metabolism",T,undetected
reprseq056595,94,103,2006.1.3,FALSE,1.5,2,DNA primase,"DNA, RNA and nucleotide metabolism",T,Toprim domain
reprseq056595,104,191,2006.1.3,FALSE,1.5,2,DNA primase,"DNA, RNA and nucleotide metabolism",T,Toprim domain
reprseq056595,192,199,2006.1.3,FALSE,1.5,2,DNA primase,"DNA, RNA and nucleotide metabolism",T,Toprim domain
reprseq056595,200,203,2006.1.3,FALSE,1.5,2,DNA primase,"DNA, RNA and nucleotide metabolism",T,Toprim domain
reprseq056595,204,204,undetected,FALSE,1.5,2,DNA primase,"DNA, RNA and nucleotide metabolism",T,undetected
reprseq064108,1,9,375.1.1,FALSE,2.5,3,DNA primase,"DNA, RNA and nucleotide metabolism",T,Rubredoxin-related
reprseq064108,10,94,375.1.1,FALSE,2.5,3,DNA primase,"DNA, RNA and nucleotide metabolism",T,Rubredoxin-related
reprseq064108,95,95,375.1.1,FALSE,2.5,3,DNA primase,"DNA, RNA and nucleotide metabolism",T,Rubredoxin-related
reprseq064108,96,176,undetected,FALSE,2.5,3,DNA primase,"DNA, RNA and nucleotide metabolism",T,undetected
reprseq064108,177,289,2006.1.3,FALSE,2.5,3,DNA primase,"DNA, RNA and nucleotide metabolism",T,Toprim domain
reprseq064108,290,290,2006.1.3,FALSE,2.5,3,DNA primase,"DNA, RNA and nucleotide metabolism",T,Toprim domain
reprseq064108,291,291,2006.1.3,FALSE,2.5,3,DNA primase,"DNA, RNA and nucleotide metabolism",T,Toprim domain
reprseq064108,292,292,2006.1.3,FALSE,2.5,3,DNA primase,"DNA, RNA and nucleotide metabolism",T,Toprim domain
reprseq064108,293,918,undetected,FALSE,2.5,3,DNA primase,"DNA, RNA and nucleotide metabolism",T,undetected
reprseq028003,1,1,undetected,FALSE,3.5,4,DNA primase,"DNA, RNA and nucleotide metabolism",T,undetected
reprseq028003,2,175,862.1.1,FALSE,3.5,4,DNA primase,"DNA, RNA and nucleotide metabolism",T,Prim-pol domain
reprseq028003,176,765,undetected,FALSE,3.5,4,DNA primase,"DNA, RNA and nucleotide metabolism",T,undetected
reprseq028003,766,845,101.1.2,FALSE,3.5,4,DNA primase,"DNA, RNA and nucleotide metabolism",T,winged
reprseq028003,846,881,undetected,FALSE,3.5,4,DNA primase,"DNA, RNA and nucleotide metabolism",T,undetected
reprseq077424,1,1,undetected,FALSE,4.5,5,DNA primase,"DNA, RNA and nucleotide metabolism",T,undetected
reprseq077424,2,71,375.1.1,FALSE,4.5,5,DNA primase,"DNA, RNA and nucleotide metabolism",T,Rubredoxin-related
reprseq077424,72,91,undetected,FALSE,4.5,5,DNA primase,"DNA, RNA and nucleotide metabolism",T,undetected
reprseq077424,92,93,4023.1.1,FALSE,4.5,5,DNA primase,"DNA, RNA and nucleotide metabolism",T,N-terminal a+b domain in DNA primase core
reprseq077424,94,196,4023.1.1,FALSE,4.5,5,DNA primase,"DNA, RNA and nucleotide metabolism",T,N-terminal a+b domain in DNA primase core
reprseq077424,197,210,undetected,FALSE,4.5,5,DNA primase,"DNA, RNA and nucleotide metabolism",T,undetected
reprseq077424,211,304,2006.1.3,FALSE,4.5,5,DNA primase,"DNA, RNA and nucleotide metabolism",T,Toprim domain
reprseq077424,305,721,undetected,FALSE,4.5,5,DNA primase,"DNA, RNA and nucleotide metabolism",T,undetected
reprseq077424,722,726,101.1.2,FALSE,4.5,5,DNA primase,"DNA, RNA and nucleotide metabolism",T,winged
reprseq077424,727,797,101.1.2,FALSE,4.5,5,DNA primase,"DNA, RNA and nucleotide metabolism",T,winged
reprseq077424,798,801,101.1.2,FALSE,4.5,5,DNA primase,"DNA, RNA and nucleotide metabolism",T,winged
reprseq077424,802,812,undetected,FALSE,4.5,5,DNA primase,"DNA, RNA and nucleotide metabolism",T,undetected
reprseq130668,1,6,undetected,FALSE,5.5,6,DNA primase,"DNA, RNA and nucleotide metabolism",T,undetected
reprseq130668,7,155,862.1.1,FALSE,5.5,6,DNA primase,"DNA, RNA and nucleotide metabolism",T,Prim-pol domain
reprseq130668,156,539,undetected,FALSE,5.5,6,DNA primase,"DNA, RNA and nucleotide metabolism",T,undetected
reprseq130668,540,690,2004.1.1,FALSE,5.5,6,DNA primase,"DNA, RNA and nucleotide metabolism",T,P-loop containing nucleoside triphosphate hydrolases
reprseq130668,691,720,undetected,FALSE,5.5,6,DNA primase,"DNA, RNA and nucleotide metabolism",T,undetected
reprseq130668,721,725,101.1.2,FALSE,5.5,6,DNA primase,"DNA, RNA and nucleotide metabolism",T,winged
reprseq130668,726,818,101.1.2,FALSE,5.5,6,DNA primase,"DNA, RNA and nucleotide metabolism",T,winged
reprseq130668,819,822,101.1.2,FALSE,5.5,6,DNA primase,"DNA, RNA and nucleotide metabolism",T,winged
reprseq130668,823,838,undetected,FALSE,5.5,6,DNA primase,"DNA, RNA and nucleotide metabolism",T,undetected
reprseq075100,1,14,undetected,FALSE,6.5,7,DNA primase,"DNA, RNA and nucleotide metabolism",T,undetected
